test_idx,label,W2_c2,W2_network,W2_physical,W2_combined,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three
1266,Sybil Attack,0.12684803062646227,0.047285130274682084,0.0,0.17413316090114436,0.12684803062646227,0.047285130274682084,0.0,0.17413316090114436,0.12684803062646227,0.047285130274682084,0.17413316090114436
1283,Sybil Attack,0.10934781175490248,0.046773915140064196,0.0,0.15612172689496667,0.10934781175490248,0.046773915140064196,0.0,0.15612172689496667,0.10934781175490248,0.046773915140064196,0.15612172689496667
1301,Sybil Attack,0.09206268236287302,0.04677391513675867,0.0,0.13883659749963168,0.09206268236287302,0.04677391513675867,0.0,0.13883659749963168,0.09206268236287302,0.04677391513675867,0.13883659749963168
1321,Sybil Attack,0.09206268236287302,0.047810911763395934,0.0,0.13987359412626896,0.09206268236287302,0.047810911763395934,0.0,0.13987359412626896,0.09206268236287302,0.047810911763395934,0.13987359412626896
1325,Sybil Attack,0.09212804318335222,0.0467739151401828,0.0,0.13890195832353502,0.09212804318335222,0.0467739151401828,0.0,0.13890195832353502,0.09212804318335222,0.0467739151401828,0.13890195832353502
1347,Sybil Attack,0.0894126128140638,0.046774766957869716,0.0,0.13618737977193351,0.0894126128140638,0.046774766957869716,0.0,0.13618737977193351,0.0894126128140638,0.046774766957869716,0.13618737977193351
1360,Sybil Attack,0.12411831996123815,0.04669138591091734,0.0,0.1708097058721555,0.12411831996123815,0.04669138591091734,0.0,0.1708097058721555,0.12411831996123815,0.04669138591091734,0.1708097058721555
1373,Sybil Attack,0.09688483823247795,0.04876022897447381,0.0,0.14564506720695175,0.09688483823247795,0.04876022897447381,0.0,0.14564506720695175,0.09688483823247795,0.04876022897447381,0.14564506720695175
1387,Sybil Attack,0.09285435086817388,0.06485041476523634,0.015595470360903408,0.17330023599431366,0.09285435086817388,0.06485041476523634,0.015595470360903408,0.15770476563341024,0.10844982122907729,0.08044588512613975,0.17330023599431366
1400,Sybil Attack,0.07118081625023889,0.04600465153864894,0.0,0.11718546778888783,0.07118081625023889,0.04600465153864894,0.0,0.11718546778888783,0.07118081625023889,0.04600465153864894,0.11718546778888783
1411,Sybil Attack,0.10132575712643631,0.047098104600001696,0.0,0.148423861726438,0.10132575712643631,0.047098104600001696,0.0,0.148423861726438,0.10132575712643631,0.047098104600001696,0.148423861726438
1431,Sybil Attack,0.09206268236287302,0.04677391513679999,0.03654264781825678,0.17537924531792978,0.09206268236287302,0.04677391513679999,0.03654264781825678,0.138836597499673,0.1286053301811298,0.08331656295505677,0.17537924531792978
1437,Sybil Attack,0.1174296864832437,0.06271328118382315,0.03654264781825678,0.2166856154853236,0.1174296864832437,0.06271328118382315,0.03654264781825678,0.18014296766706683,0.15397233430150048,0.09925592900207993,0.2166856154853236
1451,Sybil Attack,0.09902578206189926,0.051664373891947384,0.0,0.15069015595384663,0.09902578206189926,0.051664373891947384,0.0,0.15069015595384663,0.09902578206189926,0.051664373891947384,0.15069015595384663
1458,Sybil Attack,0.10250266996776367,0.04677391514010551,0.0,0.14927658510786918,0.10250266996776367,0.04677391514010551,0.0,0.14927658510786918,0.10250266996776367,0.04677391514010551,0.14927658510786918
1466,Sybil Attack,0.11132059229528071,0.054415166536919565,0.0,0.16573575883220026,0.11132059229528071,0.054415166536919565,0.0,0.16573575883220026,0.11132059229528071,0.054415166536919565,0.16573575883220026
1473,Sybil Attack,0.09704657833271485,0.04677391513675867,0.0,0.1438204934694735,0.09704657833271485,0.04677391513675867,0.0,0.1438204934694735,0.09704657833271485,0.04677391513675867,0.1438204934694735
1534,Sybil Attack,0.10162399526767624,0.04677391514010551,0.0,0.14839791040778175,0.10162399526767624,0.04677391514010551,0.0,0.14839791040778175,0.10162399526767624,0.04677391514010551,0.14839791040778175
1539,Sybil Attack,0.0667406446281082,0.051147710584592526,0.0,0.11788835521270073,0.0667406446281082,0.051147710584592526,0.0,0.11788835521270073,0.0667406446281082,0.051147710584592526,0.11788835521270073
1580,Sybil Attack,0.09740883881885035,0.06387524978463421,0.0,0.16128408860348456,0.09740883881885035,0.06387524978463421,0.0,0.16128408860348456,0.09740883881885035,0.06387524978463421,0.16128408860348456
1587,Sybil Attack,0.09206268236287302,0.0467739151401828,0.0,0.13883659750305583,0.09206268236287302,0.0467739151401828,0.0,0.13883659750305583,0.09206268236287302,0.0467739151401828,0.13883659750305583
1601,Sybil Attack,0.09210780161689512,0.04876893745105939,0.0,0.1408767390679545,0.09210780161689512,0.04876893745105939,0.0,0.1408767390679545,0.09210780161689512,0.04876893745105939,0.1408767390679545
1609,Sybil Attack,0.11859048142000558,0.05605460040346804,0.0009783286531770546,0.1756234104766507,0.11859048142000558,0.05605460040346804,0.0009783286531770546,0.17464508182347363,0.11956881007318264,0.057032929056645094,0.1756234104766507
1627,Sybil Attack,0.11623815380038584,0.046415755545993365,0.0,0.1626539093463792,0.11623815380038584,0.046415755545993365,0.0,0.1626539093463792,0.11623815380038584,0.046415755545993365,0.1626539093463792
1650,Sybil Attack,0.09206268236287302,0.051344100608813406,0.0,0.1434067829716864,0.09206268236287302,0.051344100608813406,0.0,0.1434067829716864,0.09206268236287302,0.051344100608813406,0.1434067829716864
1653,Sybil Attack,0.07921685599253356,0.05159022430908118,0.0,0.13080708030161475,0.07921685599253356,0.05159022430908118,0.0,0.13080708030161475,0.07921685599253356,0.05159022430908118,0.13080708030161475
1685,Sybil Attack,0.12304267416729442,0.04677391514010551,0.0,0.16981658930739993,0.12304267416729442,0.04677391514010551,0.0,0.16981658930739993,0.12304267416729442,0.04677391514010551,0.16981658930739993
1689,Sybil Attack,0.09474700009887822,0.050013701500521084,0.0,0.1447607015993993,0.09474700009887822,0.050013701500521084,0.0,0.1447607015993993,0.09474700009887822,0.050013701500521084,0.1447607015993993
1714,Sybil Attack,0.10852100595644214,0.046773915136918594,0.0,0.15529492109336074,0.10852100595644214,0.046773915136918594,0.0,0.15529492109336074,0.10852100595644214,0.046773915136918594,0.15529492109336074
1720,Sybil Attack,0.10251266280970352,0.0467747568935794,0.0,0.1492874197032829,0.10251266280970352,0.0467747568935794,0.0,0.1492874197032829,0.10251266280970352,0.0467747568935794,0.1492874197032829
1748,Sybil Attack,0.11749017792061697,0.044996302454403725,0.0,0.1624864803750207,0.11749017792061697,0.044996302454403725,0.0,0.1624864803750207,0.11749017792061697,0.044996302454403725,0.1624864803750207
1753,Sybil Attack,0.10979893545478558,0.046773915140224116,0.0,0.1565728505950097,0.10979893545478558,0.046773915140224116,0.0,0.1565728505950097,0.10979893545478558,0.046773915140224116,0.1565728505950097
1790,Sybil Attack,0.09212804318335222,0.046773915140064196,0.0,0.1389019583234164,0.09212804318335222,0.046773915140064196,0.0,0.1389019583234164,0.09212804318335222,0.046773915140064196,0.1389019583234164
1791,Sybil Attack,0.11548028702594249,0.04728408382627718,0.0,0.16276437085221968,0.11548028702594249,0.04728408382627718,0.0,0.16276437085221968,0.11548028702594249,0.04728408382627718,0.16276437085221968
1798,Sybil Attack,0.09212804318335222,0.04719403007468111,0.0,0.13932207325803334,0.09212804318335222,0.04719403007468111,0.0,0.13932207325803334,0.09212804318335222,0.04719403007468111,0.13932207325803334
1801,Sybil Attack,0.10952612304145055,0.046774766957869716,0.0,0.15630088999932026,0.10952612304145055,0.046774766957869716,0.0,0.15630088999932026,0.10952612304145055,0.046774766957869716,0.15630088999932026
1806,Sybil Attack,0.09507667747503581,0.04656225521689619,0.0,0.141638932691932,0.09507667747503581,0.04656225521689619,0.0,0.141638932691932,0.09507667747503581,0.04656225521689619,0.141638932691932
1866,Sybil Attack,0.10881385868849491,0.050573016358872847,0.0,0.15938687504736776,0.10881385868849491,0.050573016358872847,0.0,0.15938687504736776,0.10881385868849491,0.050573016358872847,0.15938687504736776
1870,Sybil Attack,0.09273866660723723,0.03498540625285476,0.0,0.127724072860092,0.09273866660723723,0.03498540625285476,0.0,0.127724072860092,0.09273866660723723,0.03498540625285476,0.127724072860092
1891,Sybil Attack,0.10123066952316093,0.0305945731525174,0.0,0.13182524267567833,0.10123066952316093,0.0305945731525174,0.0,0.13182524267567833,0.10123066952316093,0.0305945731525174,0.13182524267567833
1897,Sybil Attack,0.09886470003307046,0.03162404335294558,0.0,0.13048874338601604,0.09886470003307046,0.03162404335294558,0.0,0.13048874338601604,0.09886470003307046,0.03162404335294558,0.13048874338601604
1907,Sybil Attack,0.06454247257819594,0.028237748660067747,0.0,0.09278022123826368,0.06454247257819594,0.028237748660067747,0.0,0.09278022123826368,0.06454247257819594,0.028237748660067747,0.09278022123826368
1912,Sybil Attack,0.0884833010669755,0.03454625332649111,0.0,0.1230295543934666,0.0884833010669755,0.03454625332649111,0.0,0.1230295543934666,0.0884833010669755,0.03454625332649111,0.1230295543934666
1962,Sybil Attack,0.11493497743483147,0.02302237898637942,0.016995383400155564,0.15495273982136643,0.11493497743483147,0.02302237898637942,0.016995383400155564,0.13795735642121087,0.13193036083498705,0.04001776238653498,0.15495273982136643
1972,Sybil Attack,0.09206268236287302,0.02449961899917238,0.015508962044163948,0.13207126340620934,0.09206268236287302,0.02449961899917238,0.015508962044163948,0.1165623013620454,0.10757164440703697,0.04000858104333633,0.13207126340620934
1987,Sybil Attack,0.10682050255241031,0.02362386840222594,0.0,0.13044437095463624,0.10682050255241031,0.02362386840222594,0.0,0.13044437095463624,0.10682050255241031,0.02362386840222594,0.13044437095463624
2026,Sybil Attack,0.06564968706142837,0.02375975916239711,0.0,0.08940944622382549,0.06564968706142837,0.02375975916239711,0.0,0.08940944622382549,0.06564968706142837,0.02375975916239711,0.08940944622382549
2033,Sybil Attack,0.08742296604184535,0.01333956456028221,0.0,0.10076253060212756,0.08742296604184535,0.01333956456028221,0.0,0.10076253060212756,0.08742296604184535,0.01333956456028221,0.10076253060212756
2044,Sybil Attack,0.09210780161689512,0.007857996632189307,0.0,0.09996579824908443,0.09210780161689512,0.007857996632189307,0.0,0.09996579824908443,0.09210780161689512,0.007857996632189307,0.09996579824908443
2047,Sybil Attack,0.1143255332036926,0.006947720479847579,0.0,0.12127325368354018,0.1143255332036926,0.006947720479847579,0.0,0.12127325368354018,0.1143255332036926,0.006947720479847579,0.12127325368354018
2063,Sybil Attack,0.07722382938246089,0.04742671132612039,0.0,0.12465054070858128,0.07722382938246089,0.04742671132612039,0.0,0.12465054070858128,0.07722382938246089,0.04742671132612039,0.12465054070858128
2091,Sybil Attack,0.10901599841209453,0.029781237802845566,0.0,0.13879723621494008,0.10901599841209453,0.029781237802845566,0.0,0.13879723621494008,0.10901599841209453,0.029781237802845566,0.13879723621494008
2119,Sybil Attack,0.09206268236287302,0.04616971744785852,0.0028287446610923,0.14106114447182383,0.09206268236287302,0.04616971744785852,0.0028287446610923,0.13823239981073154,0.09489142702396532,0.04899846210895082,0.14106114447182383
2121,Sybil Attack,0.06871907476008728,0.04677391513675867,0.0,0.11549298989684595,0.06871907476008728,0.04677391513675867,0.0,0.11549298989684595,0.06871907476008728,0.04677391513675867,0.11549298989684595
2123,Sybil Attack,0.09212804318335222,0.06144161066336827,0.0,0.1535696538467205,0.09212804318335222,0.06144161066336827,0.0,0.1535696538467205,0.09212804318335222,0.06144161066336827,0.1535696538467205
2140,Sybil Attack,0.10836640434581302,0.029301549500094247,0.0,0.13766795384590727,0.10836640434581302,0.029301549500094247,0.0,0.13766795384590727,0.10836640434581302,0.029301549500094247,0.13766795384590727
2194,Sybil Attack,0.09206268236287302,0.046773915140224116,0.0,0.13883659750309713,0.09206268236287302,0.046773915140224116,0.0,0.13883659750309713,0.09206268236287302,0.046773915140224116,0.13883659750309713
2205,Sybil Attack,0.09206268236287302,0.033646012421329224,0.0,0.12570869478420224,0.09206268236287302,0.033646012421329224,0.0,0.12570869478420224,0.09206268236287302,0.033646012421329224,0.12570869478420224
2224,Sybil Attack,0.07832452789637959,0.050768883072829604,0.0,0.12909341096920918,0.07832452789637959,0.050768883072829604,0.0,0.12909341096920918,0.07832452789637959,0.050768883072829604,0.12909341096920918
2339,Sybil Attack,0.12297731334681522,0.05466499679539654,0.0,0.17764231014221177,0.12297731334681522,0.05466499679539654,0.0,0.17764231014221177,0.12297731334681522,0.05466499679539654,0.17764231014221177
2367,Sybil Attack,0.13663466754569184,0.046774766957869716,0.002257326650413255,0.18566676115397482,0.13663466754569184,0.046774766957869716,0.002257326650413255,0.18340943450356156,0.1388919941961051,0.04903209360828297,0.18566676115397482
2370,Sybil Attack,0.09206268236287302,0.04656225521689619,0.0,0.1386249375797692,0.09206268236287302,0.04656225521689619,0.0,0.1386249375797692,0.09206268236287302,0.04656225521689619,0.1386249375797692
2433,Sybil Attack,0.10610658402447512,0.032741997313654125,0.0,0.13884858133812925,0.10610658402447512,0.032741997313654125,0.0,0.13884858133812925,0.10610658402447512,0.032741997313654125,0.13884858133812925
2450,Sybil Attack,0.0819436766574386,0.04977461738708932,0.0,0.13171829404452792,0.0819436766574386,0.04977461738708932,0.0,0.13171829404452792,0.0819436766574386,0.04977461738708932,0.13171829404452792
