test_idx,label,W2_c2,W2_network,W2_physical,W2_combined,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three
818,Sybil Attack,0.09607734232885139,0.056487650036126866,0.0,0.15256499236497825,0.09607734232885139,0.056487650036126866,0.0,0.15256499236497825,0.09607734232885139,0.056487650036126866,0.15256499236497825
821,Sybil Attack,0.09605122219201774,0.04601676481400139,0.0,0.14206798700601914,0.09605122219201774,0.04601676481400139,0.0,0.14206798700601914,0.09605122219201774,0.04601676481400139,0.14206798700601914
829,Sybil Attack,0.07178919726021517,0.051028594355949045,0.0,0.12281779161616421,0.07178919726021517,0.051028594355949045,0.0,0.12281779161616421,0.07178919726021517,0.051028594355949045,0.12281779161616421
837,Sybil Attack,0.11170706694807318,0.04529081526472796,0.0,0.15699788221280114,0.11170706694807318,0.04529081526472796,0.0,0.15699788221280114,0.11170706694807318,0.04529081526472796,0.15699788221280114
838,Sybil Attack,0.1260849001137849,0.05118654624953445,0.0,0.17727144636331935,0.1260849001137849,0.05118654624953445,0.0,0.17727144636331935,0.1260849001137849,0.05118654624953445,0.17727144636331935
846,Sybil Attack,0.10878980832323121,0.05147136711096776,0.0009783286531770546,0.16123950408737603,0.10878980832323121,0.05147136711096776,0.0009783286531770546,0.16026117543419896,0.10976813697640826,0.052449695764144814,0.16123950408737603
896,Sybil Attack,0.0708533631004221,0.06121972350810497,0.0,0.13207308660852707,0.0708533631004221,0.06121972350810497,0.0,0.13207308660852707,0.0708533631004221,0.06121972350810497,0.13207308660852707
923,Sybil Attack,0.10388720613275133,0.05100212679295536,0.0,0.1548893329257067,0.10388720613275133,0.05100212679295536,0.0,0.1548893329257067,0.10388720613275133,0.05100212679295536,0.1548893329257067
924,Sybil Attack,0.07350863248211129,0.06268518999181362,0.0,0.13619382247392492,0.07350863248211129,0.06268518999181362,0.0,0.13619382247392492,0.07350863248211129,0.06268518999181362,0.13619382247392492
971,Sybil Attack,0.10382101541079387,0.05142413631561522,0.0,0.1552451517264091,0.10382101541079387,0.05142413631561522,0.0,0.1552451517264091,0.10382101541079387,0.05142413631561522,0.1552451517264091
974,Sybil Attack,0.13488498375748043,0.05100212713623349,0.0,0.1858871108937139,0.13488498375748043,0.05100212713623349,0.0,0.1858871108937139,0.13488498375748043,0.05100212713623349,0.1858871108937139
992,Sybil Attack,0.10726324523298018,0.06247254113661607,0.0192309125340451,0.18896669890364134,0.10726324523298018,0.06247254113661607,0.0192309125340451,0.16973578636959624,0.12649415776702527,0.08170345367066117,0.18896669890364134
1023,Sybil Attack,0.11605120255030994,0.05100212713623349,0.0,0.16705332968654343,0.11605120255030994,0.05100212713623349,0.0,0.16705332968654343,0.11605120255030994,0.05100212713623349,0.16705332968654343
1028,Sybil Attack,0.11125712753493439,0.06377292942812637,0.0009783286531770546,0.17600838561623783,0.11125712753493439,0.06377292942812637,0.0009783286531770546,0.17503005696306076,0.11223545618811144,0.06475125808130343,0.17600838561623783
1052,Sybil Attack,0.09610904262380823,0.06378574957811566,0.007305441317038151,0.16720023351896202,0.09610904262380823,0.06378574957811566,0.007305441317038151,0.15989479220192387,0.10341448394084639,0.07109119089515381,0.16720023351896202
1055,Sybil Attack,0.10779149793627678,0.06373577165325155,0.003368077308241235,0.17489534689776956,0.10779149793627678,0.06373577165325155,0.003368077308241235,0.17152726958952833,0.11115957524451801,0.06710384896149278,0.17489534689776956
1080,Sybil Attack,0.09605122219201774,0.05216283169018285,0.0,0.1482140538822006,0.09605122219201774,0.05216283169018285,0.0,0.1482140538822006,0.09605122219201774,0.05216283169018285,0.1482140538822006
1103,Sybil Attack,0.09605122219201774,0.05100212713623349,0.0,0.14705334932825123,0.09605122219201774,0.05100212713623349,0.0,0.14705334932825123,0.09605122219201774,0.05100212713623349,0.14705334932825123
1126,Sybil Attack,0.1260849001137849,0.05119431344943452,0.0,0.1772792135632194,0.1260849001137849,0.05119431344943452,0.0,0.1772792135632194,0.1260849001137849,0.05119431344943452,0.1772792135632194
1171,Sybil Attack,0.1260849001137849,0.06122020294876293,0.0,0.18730510306254783,0.1260849001137849,0.06122020294876293,0.0,0.18730510306254783,0.1260849001137849,0.06122020294876293,0.18730510306254783
1195,Sybil Attack,0.09610904262380823,0.06268143576898219,0.0009783286531770546,0.15976880704596746,0.09610904262380823,0.06268143576898219,0.0009783286531770546,0.15879047839279042,0.09708737127698529,0.06365976442215925,0.15976880704596746
1211,Sybil Attack,0.10923219553716486,0.051002345478270164,0.0009783286531770546,0.1612128696686121,0.10923219553716486,0.051002345478270164,0.0009783286531770546,0.16023454101543502,0.11021052419034191,0.05198067413144722,0.1612128696686121
1227,Sybil Attack,0.1016671754502533,0.05100204650111798,0.0,0.15266922195137128,0.1016671754502533,0.05100204650111798,0.0,0.15266922195137128,0.1016671754502533,0.05100204650111798,0.15266922195137128
1228,Sybil Attack,0.06533977773990517,0.05139303293930099,0.0,0.11673281067920616,0.06533977773990517,0.05139303293930099,0.0,0.11673281067920616,0.06533977773990517,0.05139303293930099,0.11673281067920616
1231,Sybil Attack,0.07549197969108697,0.05113910974379864,0.03654264781825678,0.16317373725314238,0.07549197969108697,0.05113910974379864,0.03654264781825678,0.1266310894348856,0.11203462750934375,0.08768175756205543,0.16317373725314238
1247,Sybil Attack,0.10715420515172504,0.05145168655903728,0.0,0.1586058917107623,0.10715420515172504,0.05145168655903728,0.0,0.1586058917107623,0.10715420515172504,0.05145168655903728,0.1586058917107623
1255,Sybil Attack,0.09605122219201774,0.05100212550202041,0.0,0.14705334769403816,0.09605122219201774,0.05100212550202041,0.0,0.14705334769403816,0.09605122219201774,0.05100212550202041,0.14705334769403816
1285,Sybil Attack,0.10628930565018271,0.051002345478270164,0.0,0.1572916511284529,0.10628930565018271,0.051002345478270164,0.0,0.1572916511284529,0.10628930565018271,0.051002345478270164,0.1572916511284529
1297,Sybil Attack,0.09399425536263002,0.0514506927729592,0.0,0.14544494813558922,0.09399425536263002,0.0514506927729592,0.0,0.14544494813558922,0.09399425536263002,0.0514506927729592,0.14544494813558922
1305,Sybil Attack,0.1261427205455754,0.05670812472887051,0.0,0.18285084527444592,0.1261427205455754,0.05670812472887051,0.0,0.18285084527444592,0.1261427205455754,0.05670812472887051,0.18285084527444592
1335,Sybil Attack,0.08535216958631574,0.052207165053746514,0.0,0.13755933464006226,0.08535216958631574,0.052207165053746514,0.0,0.13755933464006226,0.08535216958631574,0.052207165053746514,0.13755933464006226
1375,Sybil Attack,0.09605122219201774,0.05100204650247849,0.0,0.14705326869449623,0.09605122219201774,0.05100204650247849,0.0,0.14705326869449623,0.09605122219201774,0.05100204650247849,0.14705326869449623
1390,Sybil Attack,0.08963195873878152,0.05173947738315441,0.0,0.14137143612193592,0.08963195873878152,0.05173947738315441,0.0,0.14137143612193592,0.08963195873878152,0.05173947738315441,0.14137143612193592
1399,Sybil Attack,0.09853365608851486,0.06617604294539096,0.0017070470123692616,0.16641674604627507,0.09853365608851486,0.06617604294539096,0.0017070470123692616,0.1647096990339058,0.10024070310088412,0.06788308995776023,0.16641674604627507
1402,Sybil Attack,0.09605122219201774,0.05100204650110076,0.0,0.1470532686931185,0.09605122219201774,0.05100204650110076,0.0,0.1470532686931185,0.09605122219201774,0.05100204650110076,0.1470532686931185
1411,Sybil Attack,0.10726324523298018,0.05154355291616897,0.0,0.15880679814914916,0.10726324523298018,0.05154355291616897,0.0,0.15880679814914916,0.10726324523298018,0.05154355291616897,0.15880679814914916
1426,Sybil Attack,0.10184684526297148,0.05132859869029773,0.016998503960914072,0.17017394791418328,0.10184684526297148,0.05132859869029773,0.016998503960914072,0.1531754439532692,0.11884534922388555,0.06832710265121181,0.17017394791418328
1433,Sybil Attack,0.08139091568011503,0.052529309309061516,0.0,0.13392022498917655,0.08139091568011503,0.052529309309061516,0.0,0.13392022498917655,0.08139091568011503,0.052529309309061516,0.13392022498917655
1449,Sybil Attack,0.0694692574842554,0.05129580629727027,0.0,0.12076506378152568,0.0694692574842554,0.05129580629727027,0.0,0.12076506378152568,0.0694692574842554,0.05129580629727027,0.12076506378152568
1462,Sybil Attack,0.09213043137711963,0.051192273090945546,0.0,0.14332270446806517,0.09213043137711963,0.051192273090945546,0.0,0.14332270446806517,0.09213043137711963,0.051192273090945546,0.14332270446806517
1507,Sybil Attack,0.10524124538672736,0.06263742886537842,0.0,0.1678786742521058,0.10524124538672736,0.06263742886537842,0.0,0.1678786742521058,0.10524124538672736,0.06263742886537842,0.1678786742521058
1508,Sybil Attack,0.11605120255030994,0.05137764352048285,0.0,0.16742884607079278,0.11605120255030994,0.05137764352048285,0.0,0.16742884607079278,0.11605120255030994,0.05137764352048285,0.16742884607079278
1511,Sybil Attack,0.1261427205455754,0.05100212679295536,0.0,0.17714484733853075,0.1261427205455754,0.05100212679295536,0.0,0.17714484733853075,0.1261427205455754,0.05100212679295536,0.17714484733853075
1545,Sybil Attack,0.09605122219201774,0.05629166555777178,0.0,0.15234288774978952,0.09605122219201774,0.05629166555777178,0.0,0.15234288774978952,0.09605122219201774,0.05629166555777178,0.15234288774978952
1556,Sybil Attack,0.09605122219201774,0.04602605063853949,0.0,0.14207727283055724,0.09605122219201774,0.04602605063853949,0.0,0.14207727283055724,0.09605122219201774,0.04602605063853949,0.14207727283055724
1578,Sybil Attack,0.09610904262380823,0.05139303293930099,0.01630905714862051,0.16381113271172976,0.09610904262380823,0.05139303293930099,0.01630905714862051,0.14750207556310924,0.11241809977242874,0.0677020900879215,0.16381113271172976
1586,Sybil Attack,0.09182640710034137,0.051135864712547774,0.0,0.14296227181288915,0.09182640710034137,0.051135864712547774,0.0,0.14296227181288915,0.09182640710034137,0.051135864712547774,0.14296227181288915
1594,Sybil Attack,0.07001602865096676,0.05100212713623349,0.0,0.12101815578720025,0.07001602865096676,0.05100212713623349,0.0,0.12101815578720025,0.07001602865096676,0.05100212713623349,0.12101815578720025
1609,Sybil Attack,0.12156645673899277,0.05790085626747241,0.0009783286531770546,0.18044564165964222,0.12156645673899277,0.05790085626747241,0.0009783286531770546,0.17946731300646518,0.12254478539216983,0.05887918492064947,0.18044564165964222
1613,Sybil Attack,0.108667637845294,0.051248976030385696,0.018556207685632042,0.17847282156131172,0.108667637845294,0.051248976030385696,0.018556207685632042,0.15991661387567968,0.12722384553092603,0.06980518371601774,0.17847282156131172
1623,Sybil Attack,0.10476401317025996,0.05115645590834995,0.0,0.1559204690786099,0.10476401317025996,0.05115645590834995,0.0,0.1559204690786099,0.10476401317025996,0.05115645590834995,0.1559204690786099
1631,Sybil Attack,0.10911582067808556,0.06263742886537842,0.0,0.171753249543464,0.10911582067808556,0.06263742886537842,0.0,0.171753249543464,0.10911582067808556,0.06263742886537842,0.171753249543464
1693,Sybil Attack,0.1103817366305738,0.05131949546191511,0.0,0.1617012320924889,0.1103817366305738,0.05131949546191511,0.0,0.1617012320924889,0.1103817366305738,0.05131949546191511,0.1617012320924889
1739,Sybil Attack,0.09605122219201774,0.045913267044252096,0.0,0.14196448923626984,0.09605122219201774,0.045913267044252096,0.0,0.14196448923626984,0.09605122219201774,0.045913267044252096,0.14196448923626984
1755,Sybil Attack,0.14003661376779503,0.05152437376808695,0.015613818569488942,0.2071748061053709,0.14003661376779503,0.05152437376808695,0.015613818569488942,0.19156098753588197,0.15565043233728396,0.0671381923375759,0.2071748061053709
1762,Sybil Attack,0.11421217378003733,0.06264367775782563,0.0,0.17685585153786296,0.11421217378003733,0.06264367775782563,0.0,0.17685585153786296,0.11421217378003733,0.06264367775782563,0.17685585153786296
1768,Sybil Attack,0.11605120255030994,0.051002345478270164,0.0,0.1670535480285801,0.11605120255030994,0.051002345478270164,0.0,0.1670535480285801,0.11605120255030994,0.051002345478270164,0.1670535480285801
1773,Sybil Attack,0.09605122219201774,0.05106291471858387,0.0,0.1471141369106016,0.09605122219201774,0.05106291471858387,0.0,0.1471141369106016,0.09605122219201774,0.05106291471858387,0.1471141369106016
1806,Sybil Attack,0.10196184629230075,0.051864382876367965,0.0,0.15382622916866873,0.10196184629230075,0.051864382876367965,0.0,0.15382622916866873,0.10196184629230075,0.051864382876367965,0.15382622916866873
1807,Sybil Attack,0.0878457247016339,0.06258665462279114,0.0,0.15043237932442505,0.0878457247016339,0.06258665462279114,0.0,0.15043237932442505,0.0878457247016339,0.06258665462279114,0.15043237932442505
1847,Sybil Attack,0.11175557367429803,0.05153126947395661,0.0,0.16328684314825465,0.11175557367429803,0.05153126947395661,0.0,0.16328684314825465,0.11175557367429803,0.05153126947395661,0.16328684314825465
1864,Sybil Attack,0.10051451009122683,0.05130965646027334,0.0,0.15182416655150016,0.10051451009122683,0.05130965646027334,0.0,0.15182416655150016,0.10051451009122683,0.05130965646027334,0.15182416655150016
1876,Sybil Attack,0.0789730168787886,0.03240305519236535,0.0,0.11137607207115396,0.0789730168787886,0.03240305519236535,0.0,0.11137607207115396,0.0789730168787886,0.03240305519236535,0.11137607207115396
1893,Sybil Attack,0.10844950256498531,0.03714150027862658,0.0,0.1455910028436119,0.10844950256498531,0.03714150027862658,0.0,0.1455910028436119,0.10844950256498531,0.03714150027862658,0.1455910028436119
1898,Sybil Attack,0.09605122219201774,0.04629916276619961,0.0,0.14235038495821734,0.09605122219201774,0.04629916276619961,0.0,0.14235038495821734,0.09605122219201774,0.04629916276619961,0.14235038495821734
1900,Sybil Attack,0.06317749205362885,0.032901467448466004,0.0,0.09607895950209486,0.06317749205362885,0.032901467448466004,0.0,0.09607895950209486,0.06317749205362885,0.032901467448466004,0.09607895950209486
1909,Sybil Attack,0.0878457247016339,0.030395040521152723,0.0,0.11824076522278662,0.0878457247016339,0.030395040521152723,0.0,0.11824076522278662,0.0878457247016339,0.030395040521152723,0.11824076522278662
1928,Sybil Attack,0.09605122219201774,0.030826170463704144,0.0,0.1268773926557219,0.09605122219201774,0.030826170463704144,0.0,0.1268773926557219,0.09605122219201774,0.030826170463704144,0.1268773926557219
1943,Sybil Attack,0.07858191692903396,0.04256508787063439,0.016519370747668016,0.13766637554733638,0.07858191692903396,0.04256508787063439,0.016519370747668016,0.12114700479966836,0.09510128767670198,0.05908445861830241,0.13766637554733638
1944,Sybil Attack,0.11019344776755152,0.02893713274129657,0.016519370747668016,0.1556499512565161,0.11019344776755152,0.02893713274129657,0.016519370747668016,0.13913058050884808,0.12671281851521954,0.045456503488964586,0.1556499512565161
1985,Sybil Attack,0.08535224706516839,0.026528158819540362,0.016035188428244456,0.1279155943129532,0.08535224706516839,0.026528158819540362,0.016035188428244456,0.11188040588470875,0.10138743549341285,0.04256334724778482,0.1279155943129532
2018,Sybil Attack,0.11104974982643377,0.019655292637564194,0.0,0.13070504246399797,0.11104974982643377,0.019655292637564194,0.0,0.13070504246399797,0.11104974982643377,0.019655292637564194,0.13070504246399797
2045,Sybil Attack,0.1080789156528892,0.012717069242236466,0.0,0.12079598489512566,0.1080789156528892,0.012717069242236466,0.0,0.12079598489512566,0.1080789156528892,0.012717069242236466,0.12079598489512566
2085,Sybil Attack,0.10958988471253142,0.047579910795650285,0.0,0.15716979550818172,0.10958988471253142,0.047579910795650285,0.0,0.15716979550818172,0.10958988471253142,0.047579910795650285,0.15716979550818172
2117,Sybil Attack,0.1030562416846036,0.04092675655105488,0.0,0.14398299823565847,0.1030562416846036,0.04092675655105488,0.0,0.14398299823565847,0.1030562416846036,0.04092675655105488,0.14398299823565847
2121,Sybil Attack,0.0663061139538682,0.05100212713623349,0.0,0.1173082410901017,0.0663061139538682,0.05100212713623349,0.0,0.1173082410901017,0.0663061139538682,0.05100212713623349,0.1173082410901017
2132,Sybil Attack,0.09025625209213213,0.04560120055236381,0.0,0.13585745264449595,0.09025625209213213,0.04560120055236381,0.0,0.13585745264449595,0.09025625209213213,0.04560120055236381,0.13585745264449595
2135,Sybil Attack,0.09605122219201774,0.051495472264997066,0.015526120486278364,0.16307281494329315,0.09605122219201774,0.051495472264997066,0.015526120486278364,0.1475466944570148,0.11157734267829611,0.06702159275127544,0.16307281494329315
2148,Sybil Attack,0.12344912997566691,0.05100212713623349,0.0,0.1744512571119004,0.12344912997566691,0.05100212713623349,0.0,0.1744512571119004,0.12344912997566691,0.05100212713623349,0.1744512571119004
2179,Sybil Attack,0.1261613203757957,0.04699851346906115,0.0,0.17315983384485684,0.1261613203757957,0.04699851346906115,0.0,0.17315983384485684,0.1261613203757957,0.04699851346906115,0.17315983384485684
2197,Sybil Attack,0.10952029317895803,0.051192273090945546,0.0,0.16071256626990357,0.10952029317895803,0.051192273090945546,0.0,0.16071256626990357,0.10952029317895803,0.051192273090945546,0.16071256626990357
2225,Sybil Attack,0.1261613203757957,0.01990578657137272,0.0,0.1460671069471684,0.1261613203757957,0.01990578657137272,0.0,0.1460671069471684,0.1261613203757957,0.01990578657137272,0.1460671069471684
2231,Sybil Attack,0.11374113658255787,0.032450206212449706,0.0,0.14619134279500756,0.11374113658255787,0.032450206212449706,0.0,0.14619134279500756,0.11374113658255787,0.032450206212449706,0.14619134279500756
2238,Sybil Attack,0.1166570617027914,0.051344196490480776,0.0,0.16800125819327216,0.1166570617027914,0.051344196490480776,0.0,0.16800125819327216,0.1166570617027914,0.051344196490480776,0.16800125819327216
2248,Sybil Attack,0.0823375072320681,0.05178068591310343,0.0,0.13411819314517154,0.0823375072320681,0.05178068591310343,0.0,0.13411819314517154,0.0823375072320681,0.05178068591310343,0.13411819314517154
2254,Sybil Attack,0.08427989215062583,0.05146812436837368,0.0,0.1357480165189995,0.08427989215062583,0.05146812436837368,0.0,0.1357480165189995,0.08427989215062583,0.05146812436837368,0.1357480165189995
2266,Sybil Attack,0.0947259981230589,0.051351526163823345,0.0,0.14607752428688225,0.0947259981230589,0.051351526163823345,0.0,0.14607752428688225,0.0947259981230589,0.051351526163823345,0.14607752428688225
2274,Sybil Attack,0.12125270961961211,0.021992596121779995,0.0,0.1432453057413921,0.12125270961961211,0.021992596121779995,0.0,0.1432453057413921,0.12125270961961211,0.021992596121779995,0.1432453057413921
2293,Sybil Attack,0.08637274230654668,0.04217666458730689,0.0,0.12854940689385358,0.08637274230654668,0.04217666458730689,0.0,0.12854940689385358,0.08637274230654668,0.04217666458730689,0.12854940689385358
2355,Sybil Attack,0.12075820290272038,0.054371487961108224,0.0,0.1751296908638286,0.12075820290272038,0.054371487961108224,0.0,0.1751296908638286,0.12075820290272038,0.054371487961108224,0.1751296908638286
2364,Sybil Attack,0.11107162461715633,0.0439427984135245,0.0,0.15501442303068083,0.11107162461715633,0.0439427984135245,0.0,0.15501442303068083,0.11107162461715633,0.0439427984135245,0.15501442303068083
2378,Sybil Attack,0.10171333008033298,0.0650250982744488,0.0,0.16673842835478178,0.10171333008033298,0.0650250982744488,0.0,0.16673842835478178,0.10171333008033298,0.0650250982744488,0.16673842835478178
2391,Sybil Attack,0.09605122219201774,0.05140170656395163,0.020069296704769358,0.16752222546073875,0.09605122219201774,0.05140170656395163,0.020069296704769358,0.14745292875596938,0.1161205188967871,0.07147100326872098,0.16752222546073875
2405,Sybil Attack,0.07998506608255729,0.04725048629765794,0.0,0.12723555238021522,0.07998506608255729,0.04725048629765794,0.0,0.12723555238021522,0.07998506608255729,0.04725048629765794,0.12723555238021522
2461,Sybil Attack,0.1260849001137849,0.05145168655903728,0.0009783286531770546,0.17851491532599922,0.1260849001137849,0.05145168655903728,0.0009783286531770546,0.17753658667282218,0.12706322876696197,0.05243001521221433,0.17851491532599922
2466,Sybil Attack,0.10170690651075248,0.05214080353051411,0.0,0.1538477100412666,0.10170690651075248,0.05214080353051411,0.0,0.1538477100412666,0.10170690651075248,0.05214080353051411,0.1538477100412666
2489,Sybil Attack,0.1260849001137849,0.05132859869029773,0.0,0.17741349880408264,0.1260849001137849,0.05132859869029773,0.0,0.17741349880408264,0.1260849001137849,0.05132859869029773,0.17741349880408264
2496,Sybil Attack,0.11903208958775503,0.056487650036126866,0.0,0.1755197396238819,0.11903208958775503,0.056487650036126866,0.0,0.1755197396238819,0.11903208958775503,0.056487650036126866,0.1755197396238819
2505,Sybil Attack,0.06959771997995871,0.0627056733479997,0.0,0.13230339332795843,0.06959771997995871,0.0627056733479997,0.0,0.13230339332795843,0.06959771997995871,0.0627056733479997,0.13230339332795843
2513,Sybil Attack,0.1062709599898298,0.05100212679157765,0.0,0.15727308678140745,0.1062709599898298,0.05100212679157765,0.0,0.15727308678140745,0.1062709599898298,0.05100212679157765,0.15727308678140745
2528,Sybil Attack,0.09605122219201774,0.05120892977629735,0.0,0.1472601519683151,0.09605122219201774,0.05120892977629735,0.0,0.1472601519683151,0.09605122219201774,0.05120892977629735,0.1472601519683151
2544,Sybil Attack,0.1261427205455754,0.051616892909696836,0.0,0.17775961345527225,0.1261427205455754,0.051616892909696836,0.0,0.17775961345527225,0.1261427205455754,0.051616892909696836,0.17775961345527225
2585,Sybil Attack,0.12745903866497338,0.05100212713766064,0.0,0.17846116580263402,0.12745903866497338,0.05100212713766064,0.0,0.17846116580263402,0.12745903866497338,0.05100212713766064,0.17846116580263402
2602,Sybil Attack,0.10066613482393506,0.06377292942812637,0.0,0.16443906425206145,0.10066613482393506,0.06377292942812637,0.0,0.16443906425206145,0.10066613482393506,0.06377292942812637,0.16443906425206145
